,GAME_ID,EVENTNUM,EVENTMSGTYPE,PERSON1TYPE,TIMEOUT_TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION
394200,21900541,715,9,2.0,1610612755,Philadelphia 76ers,PHI
394254,21900445,68,9,2.0,1610612765,Detroit Pistons,DET
394271,21900445,97,9,2.0,1610612765,Detroit Pistons,DET
394344,21900445,203,9,3.0,1610612755,Philadelphia 76ers,PHI
394388,21900445,267,9,2.0,1610612765,Detroit Pistons,DET
394459,21900445,383,9,2.0,1610612765,Detroit Pistons,DET
394505,21900445,447,9,3.0,1610612755,Philadelphia 76ers,PHI
394525,21900445,482,9,3.0,1610612755,Philadelphia 76ers,PHI
394563,21900445,535,9,2.0,1610612765,Detroit Pistons,DET
394604,21900445,594,9,3.0,1610612755,Philadelphia 76ers,PHI
394626,21900445,629,9,3.0,1610612755,Philadelphia 76ers,PHI
394681,21900433,53,9,3.0,1610612764,Washington Wizards,WAS
394738,21900433,125,9,2.0,1610612755,Philadelphia 76ers,PHI
394799,21900433,218,9,2.0,1610612755,Philadelphia 76ers,PHI
394821,21900433,242,9,3.0,1610612764,Washington Wizards,WAS
394859,21900433,304,9,3.0,1610612764,Washington Wizards,WAS
394972,21900433,459,9,2.0,1610612755,Philadelphia 76ers,PHI
395002,21900433,508,9,3.0,1610612764,Washington Wizards,WAS
395058,21900433,588,9,2.0,1610612755,Philadelphia 76ers,PHI
395081,21900433,623,9,3.0,1610612764,Washington Wizards,WAS
395110,21900433,666,9,3.0,1610612764,Washington Wizards,WAS
395123,21900433,684,9,2.0,1610612755,Philadelphia 76ers,PHI
395176,21900338,58,9,2.0,1610612755,Philadelphia 76ers,PHI
395222,21900338,120,9,3.0,1610612761,Toronto Raptors,TOR
395289,21900338,215,9,2.0,1610612755,Philadelphia 76ers,PHI
395317,21900338,262,9,3.0,1610612761,Toronto Raptors,TOR
395407,21900338,397,9,2.0,1610612755,Philadelphia 76ers,PHI
395422,21900338,421,9,3.0,1610612761,Toronto Raptors,TOR
395501,21900338,541,9,2.0,1610612755,Philadelphia 76ers,PHI
395544,21900338,601,9,3.0,1610612761,Toronto Raptors,TOR
395554,21900338,614,9,3.0,1610612761,Toronto Raptors,TOR
395555,21900338,615,9,2.0,1610612755,Philadelphia 76ers,PHI
395564,21900338,628,9,2.0,1610612755,Philadelphia 76ers,PHI
395575,21900338,644,9,2.0,1610612755,Philadelphia 76ers,PHI
395578,21900338,647,9,3.0,1610612761,Toronto Raptors,TOR
395588,21900338,660,9,3.0,1610612761,Toronto Raptors,TOR
395655,21900316,84,9,2.0,1610612764,Washington Wizards,WAS
395669,21900316,103,9,2.0,1610612764,Washington Wizards,WAS
395734,21900316,197,9,3.0,1610612755,Philadelphia 76ers,PHI
395759,21900316,236,9,2.0,1610612764,Washington Wizards,WAS
395805,21900316,303,9,3.0,1610612755,Philadelphia 76ers,PHI
395851,21900316,376,9,3.0,1610612755,Philadelphia 76ers,PHI
395869,21900316,402,9,3.0,1610612755,Philadelphia 76ers,PHI
395947,21900316,516,9,3.0,1610612755,Philadelphia 76ers,PHI
395965,21900316,546,9,2.0,1610612764,Washington Wizards,WAS
395991,21900316,577,9,2.0,1610612764,Washington Wizards,WAS
396045,21900316,646,9,3.0,1610612755,Philadelphia 76ers,PHI
396051,21900316,653,9,3.0,1610612755,Philadelphia 76ers,PHI
396110,21900294,61,9,2.0,1610612755,Philadelphia 76ers,PHI
396136,21900294,98,9,3.0,1610612762,Utah Jazz,UTA
396236,21900294,238,9,3.0,1610612762,Utah Jazz,UTA
396247,21900294,254,9,2.0,1610612755,Philadelphia 76ers,PHI
396338,21900294,399,9,3.0,1610612762,Utah Jazz,UTA
396395,21900294,478,9,2.0,1610612755,Philadelphia 76ers,PHI
396406,21900294,493,9,3.0,1610612762,Utah Jazz,UTA
396463,21900294,573,9,2.0,1610612755,Philadelphia 76ers,PHI
396488,21900294,606,9,2.0,1610612755,Philadelphia 76ers,PHI
396514,21900294,644,9,3.0,1610612762,Utah Jazz,UTA
396532,21900294,667,9,2.0,1610612755,Philadelphia 76ers,PHI
396543,21900294,684,9,2.0,1610612755,Philadelphia 76ers,PHI
396545,21900294,687,9,3.0,1610612762,Utah Jazz,UTA
396606,21900257,74,9,2.0,1610612755,Philadelphia 76ers,PHI
396616,21900257,87,9,3.0,1610612758,Sacramento Kings,SAC
396708,21900257,223,9,2.0,1610612755,Philadelphia 76ers,PHI
396746,21900257,282,9,2.0,1610612755,Philadelphia 76ers,PHI
396762,21900257,302,9,3.0,1610612758,Sacramento Kings,SAC
396824,21900257,398,9,3.0,1610612758,Sacramento Kings,SAC
396852,21900257,441,9,2.0,1610612755,Philadelphia 76ers,PHI
396914,21900257,535,9,3.0,1610612758,Sacramento Kings,SAC
396935,21900257,567,9,2.0,1610612755,Philadelphia 76ers,PHI
396971,21900257,616,9,3.0,1610612758,Sacramento Kings,SAC
396973,21900257,643,9,2.0,1610612755,Philadelphia 76ers,PHI
397030,21900246,58,9,2.0,1610612761,Toronto Raptors,TOR
397082,21900246,135,9,3.0,1610612755,Philadelphia 76ers,PHI
397166,21900246,249,9,2.0,1610612761,Toronto Raptors,TOR
397185,21900246,276,9,3.0,1610612755,Philadelphia 76ers,PHI
397192,21900246,287,9,2.0,1610612761,Toronto Raptors,TOR
397269,21900246,397,9,2.0,1610612761,Toronto Raptors,TOR
397285,21900246,422,9,3.0,1610612755,Philadelphia 76ers,PHI
397381,21900246,560,9,2.0,1610612761,Toronto Raptors,TOR
397387,21900246,568,9,3.0,1610612755,Philadelphia 76ers,PHI
397396,21900246,582,9,3.0,1610612755,Philadelphia 76ers,PHI
397437,21900246,635,9,3.0,1610612755,Philadelphia 76ers,PHI
397472,21900218,38,9,3.0,1610612759,San Antonio Spurs,SAS
397501,21900218,80,9,3.0,1610612759,San Antonio Spurs,SAS
397518,21900218,102,9,2.0,1610612755,Philadelphia 76ers,PHI
397558,21900218,166,9,2.0,1610612755,Philadelphia 76ers,PHI
397610,21900218,237,9,3.0,1610612759,San Antonio Spurs,SAS
397676,21900218,340,9,3.0,1610612759,San Antonio Spurs,SAS
397700,21900218,371,9,2.0,1610612755,Philadelphia 76ers,PHI
397781,21900218,491,9,3.0,1610612759,San Antonio Spurs,SAS
397804,21900218,523,9,2.0,1610612755,Philadelphia 76ers,PHI
397846,21900218,583,9,3.0,1610612759,San Antonio Spurs,SAS
397864,21900218,606,9,3.0,1610612759,San Antonio Spurs,SAS
397875,21900218,624,9,2.0,1610612755,Philadelphia 76ers,PHI
397918,21900172,42,9,2.0,1610612760,Oklahoma City Thunder,OKC
397954,21900172,91,9,3.0,1610612755,Philadelphia 76ers,PHI
398035,21900172,215,9,3.0,1610612755,Philadelphia 76ers,PHI
398073,21900172,269,9,2.0,1610612760,Oklahoma City Thunder,OKC
398136,21900172,366,9,3.0,1610612755,Philadelphia 76ers,PHI
398178,21900172,427,9,2.0,1610612760,Oklahoma City Thunder,OKC
398258,21900172,541,9,2.0,1610612760,Oklahoma City Thunder,OKC
398283,21900172,577,9,3.0,1610612755,Philadelphia 76ers,PHI
398291,21900172,586,9,2.0,1610612760,Oklahoma City Thunder,OKC
398299,21900172,597,9,3.0,1610612755,Philadelphia 76ers,PHI
398304,21900172,608,9,2.0,1610612760,Oklahoma City Thunder,OKC
398352,21900172,673,9,3.0,1610612755,Philadelphia 76ers,PHI
398361,21900172,682,9,3.0,1610612755,Philadelphia 76ers,PHI
398427,21900134,69,9,2.0,1610612755,Philadelphia 76ers,PHI
398464,21900134,125,9,3.0,1610612766,Charlotte Hornets,CHA
398515,21900134,199,9,3.0,1610612766,Charlotte Hornets,CHA
398573,21900134,280,9,3.0,1610612766,Charlotte Hornets,CHA
398586,21900134,298,9,2.0,1610612755,Philadelphia 76ers,PHI
398626,21900134,355,9,3.0,1610612766,Charlotte Hornets,CHA
398676,21900134,423,9,3.0,1610612766,Charlotte Hornets,CHA
398690,21900134,447,9,2.0,1610612755,Philadelphia 76ers,PHI
398752,21900134,533,9,3.0,1610612766,Charlotte Hornets,CHA
398776,21900134,571,9,2.0,1610612755,Philadelphia 76ers,PHI
398868,21900110,60,9,2.0,1610612762,Utah Jazz,UTA
398891,21900110,92,9,3.0,1610612755,Philadelphia 76ers,PHI
398965,21900110,203,9,2.0,1610612762,Utah Jazz,UTA
398987,21900110,237,9,3.0,1610612755,Philadelphia 76ers,PHI
399097,21900110,385,9,2.0,1610612762,Utah Jazz,UTA
399112,21900110,415,9,3.0,1610612755,Philadelphia 76ers,PHI
399192,21900110,526,9,2.0,1610612762,Utah Jazz,UTA
399228,21900110,575,9,3.0,1610612755,Philadelphia 76ers,PHI
399238,21900110,590,9,2.0,1610612762,Utah Jazz,UTA
399263,21900110,623,9,3.0,1610612755,Philadelphia 76ers,PHI
399304,21900110,677,9,3.0,1610612755,Philadelphia 76ers,PHI
399349,21900095,60,9,2.0,1610612756,Phoenix Suns,PHX
399372,21900095,98,9,2.0,1610612756,Phoenix Suns,PHX
399396,21900095,127,9,3.0,1610612755,Philadelphia 76ers,PHI
399469,21900095,249,9,2.0,1610612756,Phoenix Suns,PHX
399498,21900095,291,9,3.0,1610612755,Philadelphia 76ers,PHI
399585,21900095,414,9,2.0,1610612756,Phoenix Suns,PHX
399652,21900095,510,9,3.0,1610612755,Philadelphia 76ers,PHI
399711,21900095,599,9,3.0,1610612755,Philadelphia 76ers,PHI
399728,21900095,626,9,3.0,1610612755,Philadelphia 76ers,PHI
399745,21900095,650,9,2.0,1610612756,Phoenix Suns,PHX
399755,21900095,666,9,2.0,1610612756,Phoenix Suns,PHX
399773,21900095,691,9,3.0,1610612755,Philadelphia 76ers,PHI
399790,21900095,715,9,3.0,1610612755,Philadelphia 76ers,PHI
399842,21900084,63,9,2.0,1610612757,Portland Trail Blazers,POR
399860,21900084,86,9,3.0,1610612755,Philadelphia 76ers,PHI
399944,21900084,206,9,2.0,1610612757,Portland Trail Blazers,POR
399984,21900084,265,9,3.0,1610612755,Philadelphia 76ers,PHI
400002,21900084,290,9,3.0,1610612755,Philadelphia 76ers,PHI
400051,21900084,362,9,3.0,1610612755,Philadelphia 76ers,PHI
400110,21900084,442,9,3.0,1610612755,Philadelphia 76ers,PHI
400159,21900084,518,9,2.0,1610612757,Portland Trail Blazers,POR
400221,21900084,617,9,2.0,1610612757,Portland Trail Blazers,POR
400249,21900084,658,9,3.0,1610612755,Philadelphia 76ers,PHI
400251,21900084,661,9,2.0,1610612757,Portland Trail Blazers,POR
400255,21900084,665,9,2.0,1610612757,Portland Trail Blazers,POR
400258,21900084,670,9,3.0,1610612755,Philadelphia 76ers,PHI
400264,21900084,679,9,2.0,1610612757,Portland Trail Blazers,POR
400300,21900027,52,9,2.0,1610612765,Detroit Pistons,DET
400377,21900027,163,9,3.0,1610612755,Philadelphia 76ers,PHI
400443,21900027,259,9,2.0,1610612765,Detroit Pistons,DET
400475,21900027,307,9,3.0,1610612755,Philadelphia 76ers,PHI
400563,21900027,438,9,3.0,1610612755,Philadelphia 76ers,PHI
400578,21900027,460,9,2.0,1610612765,Detroit Pistons,DET
400673,21900027,616,9,3.0,1610612755,Philadelphia 76ers,PHI
400707,21900027,668,9,2.0,1610612765,Detroit Pistons,DET
400726,21900027,691,9,2.0,1610612765,Detroit Pistons,DET
400761,21900027,742,9,2.0,1610612765,Detroit Pistons,DET
400773,21900027,759,9,2.0,1610612765,Detroit Pistons,DET
400819,21900966,64,9,2.0,1610612757,Portland Trail Blazers,POR
400832,21900966,79,9,3.0,1610612756,Phoenix Suns,PHX
400917,21900966,209,9,2.0,1610612757,Portland Trail Blazers,POR
400960,21900966,267,9,3.0,1610612756,Phoenix Suns,PHX
401023,21900966,353,9,2.0,1610612757,Portland Trail Blazers,POR
401064,21900966,407,9,3.0,1610612756,Phoenix Suns,PHX
401121,21900966,499,9,3.0,1610612756,Phoenix Suns,PHX
401156,21900966,550,9,3.0,1610612756,Phoenix Suns,PHX
401165,21900966,562,9,3.0,1610612756,Phoenix Suns,PHX
401248,21900938,49,9,3.0,1610612757,Portland Trail Blazers,POR
401302,21900938,121,9,2.0,1610612756,Phoenix Suns,PHX
401353,21900938,203,9,3.0,1610612757,Portland Trail Blazers,POR
401421,21900938,298,9,2.0,1610612756,Phoenix Suns,PHX
401426,21900938,310,9,2.0,1610612756,Phoenix Suns,PHX
401478,21900938,384,9,3.0,1610612757,Portland Trail Blazers,POR
401490,21900938,402,9,3.0,1610612757,Portland Trail Blazers,POR
401585,21900938,546,9,3.0,1610612757,Portland Trail Blazers,POR
401623,21900938,600,9,3.0,1610612757,Portland Trail Blazers,POR
401638,21900938,620,9,2.0,1610612756,Phoenix Suns,PHX
401662,21900938,654,9,3.0,1610612757,Portland Trail Blazers,POR
401719,21900914,64,9,2.0,1610612756,Phoenix Suns,PHX
401758,21900914,121,9,3.0,1610612761,Toronto Raptors,TOR
401769,21900914,140,9,3.0,1610612761,Toronto Raptors,TOR
401848,21900914,257,9,2.0,1610612756,Phoenix Suns,PHX
401875,21900914,293,9,2.0,1610612756,Phoenix Suns,PHX
401970,21900914,431,9,2.0,1610612756,Phoenix Suns,PHX
402004,21900914,484,9,3.0,1610612761,Toronto Raptors,TOR
402070,21900914,575,9,3.0,1610612761,Toronto Raptors,TOR
402107,21900914,631,9,3.0,1610612761,Toronto Raptors,TOR
402119,21900914,645,9,3.0,1610612761,Toronto Raptors,TOR
402147,21900914,683,9,2.0,1610612756,Phoenix Suns,PHX
402198,21900884,69,9,3.0,1610612765,Detroit Pistons,DET
402234,21900884,119,9,2.0,1610612756,Phoenix Suns,PHX
402292,21900884,210,9,3.0,1610612765,Detroit Pistons,DET
402328,21900884,271,9,2.0,1610612756,Phoenix Suns,PHX
402337,21900884,284,9,2.0,1610612756,Phoenix Suns,PHX
402396,21900884,370,9,3.0,1610612765,Detroit Pistons,DET
402454,21900884,455,9,2.0,1610612756,Phoenix Suns,PHX
402484,21900884,509,9,2.0,1610612756,Phoenix Suns,PHX
402507,21900884,545,9,3.0,1610612765,Detroit Pistons,DET
402534,21900884,587,9,3.0,1610612765,Detroit Pistons,DET
402560,21900884,623,9,3.0,1610612765,Detroit Pistons,DET
402565,21900884,629,9,2.0,1610612756,Phoenix Suns,PHX
402571,21900884,637,9,3.0,1610612765,Detroit Pistons,DET
402575,21900884,644,9,2.0,1610612756,Phoenix Suns,PHX
402619,21900855,61,9,2.0,1610612762,Utah Jazz,UTA
402635,21900855,86,9,3.0,1610612756,Phoenix Suns,PHX
402734,21900855,225,9,2.0,1610612762,Utah Jazz,UTA
402775,21900855,280,9,3.0,1610612756,Phoenix Suns,PHX
402838,21900855,381,9,2.0,1610612762,Utah Jazz,UTA
402886,21900855,451,9,3.0,1610612756,Phoenix Suns,PHX
402919,21900855,494,9,2.0,1610612762,Utah Jazz,UTA
402962,21900855,561,9,3.0,1610612756,Phoenix Suns,PHX
402998,21900855,610,9,2.0,1610612762,Utah Jazz,UTA
403101,21900829,66,9,3.0,1610612756,Phoenix Suns,PHX
403143,21900829,127,9,2.0,1610612761,Toronto Raptors,TOR
403180,21900829,180,9,3.0,1610612756,Phoenix Suns,PHX
403257,21900829,301,9,2.0,1610612761,Toronto Raptors,TOR
403327,21900829,399,9,2.0,1610612761,Toronto Raptors,TOR
403357,21900829,441,9,3.0,1610612756,Phoenix Suns,PHX
403442,21900829,568,9,2.0,1610612761,Toronto Raptors,TOR
403465,21900829,602,9,3.0,1610612756,Phoenix Suns,PHX
403480,21900829,629,9,2.0,1610612761,Toronto Raptors,TOR
403492,21900829,646,9,3.0,1610612756,Phoenix Suns,PHX
403503,21900829,661,9,3.0,1610612756,Phoenix Suns,PHX
403514,21900829,678,9,3.0,1610612756,Phoenix Suns,PHX
403557,21900755,39,9,3.0,1610612756,Phoenix Suns,PHX
403603,21900755,98,9,2.0,1610612765,Detroit Pistons,DET
403653,21900755,180,9,3.0,1610612756,Phoenix Suns,PHX
403677,21900755,216,9,2.0,1610612765,Detroit Pistons,DET
403780,21900755,361,9,2.0,1610612765,Detroit Pistons,DET
403816,21900755,417,9,3.0,1610612756,Phoenix Suns,PHX
403864,21900755,490,9,2.0,1610612765,Detroit Pistons,DET
403881,21900755,516,9,3.0,1610612756,Phoenix Suns,PHX
403888,21900755,528,9,2.0,1610612765,Detroit Pistons,DET
403903,21900755,551,9,3.0,1610612756,Phoenix Suns,PHX
403927,21900755,582,9,3.0,1610612756,Phoenix Suns,PHX
403938,21900755,598,9,3.0,1610612756,Phoenix Suns,PHX
403993,21900725,70,9,2.0,1610612756,Phoenix Suns,PHX
404021,21900725,111,9,3.0,1610612760,Oklahoma City Thunder,OKC
404081,21900725,207,9,3.0,1610612760,Oklahoma City Thunder,OKC
404113,21900725,252,9,2.0,1610612756,Phoenix Suns,PHX
404150,21900725,303,9,3.0,1610612760,Oklahoma City Thunder,OKC
404204,21900725,384,9,2.0,1610612756,Phoenix Suns,PHX
404254,21900725,456,9,3.0,1610612760,Oklahoma City Thunder,OKC
404278,21900725,489,9,3.0,1610612760,Oklahoma City Thunder,OKC
404325,21900725,556,9,3.0,1610612760,Oklahoma City Thunder,OKC
404368,21900725,620,9,2.0,1610612756,Phoenix Suns,PHX
404377,21900725,633,9,2.0,1610612756,Phoenix Suns,PHX
404396,21900725,657,9,2.0,1610612756,Phoenix Suns,PHX
404424,21900725,695,9,3.0,1610612760,Oklahoma City Thunder,OKC
404474,21900690,63,9,2.0,1610612763,Memphis Grizzlies,MEM
404520,21900690,133,9,3.0,1610612756,Phoenix Suns,PHX
404587,21900690,237,9,2.0,1610612763,Memphis Grizzlies,MEM
404622,21900690,285,9,3.0,1610612756,Phoenix Suns,PHX
404651,21900690,325,9,3.0,1610612756,Phoenix Suns,PHX
404699,21900690,402,9,2.0,1610612763,Memphis Grizzlies,MEM
404750,21900690,476,9,3.0,1610612756,Phoenix Suns,PHX
404778,21900690,507,9,2.0,1610612763,Memphis Grizzlies,MEM
404870,21900690,650,9,2.0,1610612763,Memphis Grizzlies,MEM
404902,21900690,694,9,3.0,1610612756,Phoenix Suns,PHX
404927,21900690,730,9,3.0,1610612756,Phoenix Suns,PHX
404934,21900690,741,9,2.0,1610612763,Memphis Grizzlies,MEM
404941,21900690,752,9,3.0,1610612756,Phoenix Suns,PHX
404945,21900690,758,9,2.0,1610612763,Memphis Grizzlies,MEM
404995,21900678,65,9,2.0,1610612759,San Antonio Spurs,SAS
405034,21900678,117,9,3.0,1610612756,Phoenix Suns,PHX
405070,21900678,171,9,3.0,1610612756,Phoenix Suns,PHX
405107,21900678,224,9,2.0,1610612759,San Antonio Spurs,SAS
405129,21900678,255,9,2.0,1610612759,San Antonio Spurs,SAS
405208,21900678,373,9,2.0,1610612759,San Antonio Spurs,SAS
405231,21900678,407,9,3.0,1610612756,Phoenix Suns,PHX
405332,21900678,559,9,2.0,1610612759,San Antonio Spurs,SAS
405358,21900678,595,9,3.0,1610612756,Phoenix Suns,PHX
405372,21900678,612,9,3.0,1610612756,Phoenix Suns,PHX
405403,21900678,651,9,3.0,1610612756,Phoenix Suns,PHX
405409,21900678,663,9,2.0,1610612759,San Antonio Spurs,SAS
405422,21900678,683,9,3.0,1610612756,Phoenix Suns,PHX
405461,21900650,61,9,2.0,1610612756,Phoenix Suns,PHX
405485,21900650,93,9,3.0,1610612759,San Antonio Spurs,SAS
405549,21900650,191,9,3.0,1610612759,San Antonio Spurs,SAS
405608,21900650,279,9,3.0,1610612759,San Antonio Spurs,SAS
405669,21900650,371,9,2.0,1610612756,Phoenix Suns,PHX
405693,21900650,403,9,3.0,1610612759,San Antonio Spurs,SAS
405726,21900650,454,9,2.0,1610612756,Phoenix Suns,PHX
405792,21900650,552,9,3.0,1610612759,San Antonio Spurs,SAS
405829,21900650,602,9,2.0,1610612756,Phoenix Suns,PHX
405846,21900650,624,9,2.0,1610612756,Phoenix Suns,PHX
405854,21900650,635,9,3.0,1610612759,San Antonio Spurs,SAS
405857,21900650,640,9,3.0,1610612759,San Antonio Spurs,SAS
405868,21900650,657,9,2.0,1610612756,Phoenix Suns,PHX
405920,21900590,62,9,2.0,1610612756,Phoenix Suns,PHX
405960,21900590,121,9,2.0,1610612756,Phoenix Suns,PHX
406007,21900590,188,9,3.0,1610612766,Charlotte Hornets,CHA
406032,21900590,221,9,3.0,1610612766,Charlotte Hornets,CHA
406146,21900590,385,9,2.0,1610612756,Phoenix Suns,PHX
406172,21900590,428,9,3.0,1610612766,Charlotte Hornets,CHA
406232,21900590,516,9,3.0,1610612766,Charlotte Hornets,CHA
406271,21900590,579,9,2.0,1610612756,Phoenix Suns,PHX
406282,21900590,593,9,3.0,1610612766,Charlotte Hornets,CHA
406302,21900590,621,9,3.0,1610612766,Charlotte Hornets,CHA
406306,21900590,626,9,3.0,1610612766,Charlotte Hornets,CHA
406363,21900552,51,9,2.0,1610612756,Phoenix Suns,PHX
406394,21900552,90,9,3.0,1610612758,Sacramento Kings,SAC
406480,21900552,226,9,2.0,1610612756,Phoenix Suns,PHX
406495,21900552,249,9,3.0,1610612758,Sacramento Kings,SAC
406570,21900552,356,9,3.0,1610612758,Sacramento Kings,SAC
406641,21900552,452,9,2.0,1610612756,Phoenix Suns,PHX
406709,21900552,554,9,2.0,1610612756,Phoenix Suns,PHX
406742,21900552,605,9,3.0,1610612758,Sacramento Kings,SAC
406758,21900552,626,9,3.0,1610612758,Sacramento Kings,SAC
406773,21900552,648,9,3.0,1610612758,Sacramento Kings,SAC
406777,21900552,652,9,3.0,1610612758,Sacramento Kings,SAC
406782,21900552,660,9,2.0,1610612756,Phoenix Suns,PHX
406791,21900552,673,9,2.0,1610612756,Phoenix Suns,PHX
406809,21900537,17,9,2.0,1610612756,Phoenix Suns,PHX
406863,21900537,92,9,3.0,1610612763,Memphis Grizzlies,MEM
406943,21900537,211,9,2.0,1610612756,Phoenix Suns,PHX
406976,21900537,261,9,3.0,1610612763,Memphis Grizzlies,MEM
407039,21900537,349,9,2.0,1610612756,Phoenix Suns,PHX
407102,21900537,440,9,3.0,1610612763,Memphis Grizzlies,MEM
407166,21900537,537,9,3.0,1610612763,Memphis Grizzlies,MEM
407216,21900537,611,9,3.0,1610612763,Memphis Grizzlies,MEM
407233,21900537,640,9,3.0,1610612763,Memphis Grizzlies,MEM
407247,21900537,661,9,2.0,1610612756,Phoenix Suns,PHX
407256,21900537,674,9,2.0,1610612756,Phoenix Suns,PHX
407291,21900496,41,9,3.0,1610612756,Phoenix Suns,PHX
407359,21900496,131,9,2.0,1610612757,Portland Trail Blazers,POR
407396,21900496,185,9,2.0,1610612757,Portland Trail Blazers,POR
407454,21900496,271,9,3.0,1610612756,Phoenix Suns,PHX
407556,21900496,414,9,2.0,1610612757,Portland Trail Blazers,POR
407590,21900496,460,9,3.0,1610612756,Phoenix Suns,PHX
407646,21900496,551,9,3.0,1610612756,Phoenix Suns,PHX
407670,21900496,584,9,2.0,1610612757,Portland Trail Blazers,POR
407681,21900496,606,9,2.0,1610612757,Portland Trail Blazers,POR
407712,21900496,647,9,2.0,1610612757,Portland Trail Blazers,POR
407720,21900496,661,9,3.0,1610612756,Phoenix Suns,PHX
407725,21900496,668,9,2.0,1610612757,Portland Trail Blazers,POR
407769,21900483,58,9,3.0,1610612756,Phoenix Suns,PHX
407811,21900483,118,9,2.0,1610612758,Sacramento Kings,SAC
407864,21900483,202,9,2.0,1610612758,Sacramento Kings,SAC
407893,21900483,258,9,3.0,1610612756,Phoenix Suns,PHX
407901,21900483,271,9,2.0,1610612758,Sacramento Kings,SAC
407966,21900483,359,9,2.0,1610612758,Sacramento Kings,SAC
407983,21900483,381,9,3.0,1610612756,Phoenix Suns,PHX
408034,21900483,449,9,3.0,1610612756,Phoenix Suns,PHX
408098,21900483,547,9,2.0,1610612758,Sacramento Kings,SAC
408122,21900483,584,9,3.0,1610612756,Phoenix Suns,PHX
408154,21900483,629,9,3.0,1610612756,Phoenix Suns,PHX
408157,21900483,634,9,2.0,1610612758,Sacramento Kings,SAC
408173,21900483,661,9,2.0,1610612758,Sacramento Kings,SAC
408213,21900426,52,9,2.0,1610612760,Oklahoma City Thunder,OKC
408247,21900426,98,9,3.0,1610612756,Phoenix Suns,PHX
408330,21900426,231,9,2.0,1610612760,Oklahoma City Thunder,OKC
408375,21900426,303,9,3.0,1610612756,Phoenix Suns,PHX
408441,21900426,414,9,2.0,1610612760,Oklahoma City Thunder,OKC
